orthogroup,species,locus_tag,gene_position,base_length,gene,product,bp_length
OG0000367,Bartonella_bovis_91-4,BBBE_RS01955,NA,NA,,invasion associated locus B family protein,537
OG0000367,Bartonella_elizabethae_NCTC12898,EL285_RS01500,NA,NA,,invasion-associated locus B family protein,663
OG0000367,Bartonella_gerbillinarum_FN71,IPKPMCFA_01009,20,A9,,hypothetical protein,540
OG0000367,Bartonella_gerbillinarum_OE1-2_A1,NGMDFPDP_00691,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_gerbillinarum_OE1-2_A2,DCJOKJGC_00822,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_gerbillinarum_OE1-2_B1,PEOOCOEB_00443,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_gerbillinarum_OE1-2_B2,MHFFGBDM_00960,NA,NA,,hypothetical protein,636
OG0000367,Bartonella_gerbillinarum_OE1-2_B3,EPECHDMP_00939,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_gerbillinarum_OE1-2_C,EMBLIICP_00945,NA,NA,,hypothetical protein,636
OG0000367,Bartonella_gerbillinarum_OE3-1_A,OIDCCKFD_01241,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_gerbillinarum_OE3-1_B1,CAHOLCOL_00065,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_gerbillinarum_OE3-1_B2,GCDFGLPA_00479,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_gerbillinarum_OE3-1_B3,IHHODCJK_00774,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_gerbillinarum_OE3-1_B4,MJAEBMJE_00387,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_gerbillinarum_OE3-1_B5,JPLDOKKC_00135,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_gerbillinarum_OE3-1_C,NMIIJIPG_00384,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_grahamii_as4aup,BGR_RS02265,NA,NA,,invasion associated locus B family protein,582
OG0000367,Bartonella_henselae_BM1374163,PRJBM_RS02140,5,A9,,invasion associated locus B family protein,525
OG0000367,Bartonella_khokhlovae_OE5-1_A,BMMGAKCC_00445,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_khokhlovae_OE5-1_B,FGBOIPEM_00338,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_khokhlovae_OE5-1_C,OGFLLMDA_00091,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_krasnovii_FN12-1,EMOIKDEC_00209,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_krasnovii_OE1-1_A1,JEMLOCML_00113,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_krasnovii_OE1-1_A2,CNPEIIHJ_00478,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_krasnovii_OE1-1_A3,FNJMBGLL_01044,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_krasnovii_OE1-1_A4,KJGNIHHA_00230,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_krasnovii_OE1-1_A5,ELDOKPEM_01159,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_krasnovii_OE1-1_B,BOFBMHLF_01400,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_krasnovii_OE1-1_C1,LKICNHNN_00207,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_krasnovii_OE1-1_C2,NGJGDJAJ_00478,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_krasnovii_OE1-1_C3,MOMDPIKI_00870,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_krasnovii_OE1-1_D1,CHDJJCHF_01222,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_krasnovii_OE1-1_D2,GCOMBPFH_00590,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_krasnovii_OE1-1_D3,JGDFGBJJ_00480,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_krasnovii_OE1-1_D4,GFDDFGGD_00213,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_krasnovii_OE1-1_D5,BINCMBPP_00035,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_krasnovii_OE1-1_G,DJDNEOMB_00211,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_krasnovii_OE1-1_H,GMAGJBIB_00224,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_krasnovii_OY11,PDPJCBEH_00676,NA,NA,,hypothetical protein,540
OG0000367,Bartonella_negeviensis_ga95fn6_A,KLALJOCO_00167,20,A9,,hypothetical protein,540
OG0000367,Bartonella_negeviensis_ga95fn6_B,IPPNIHCA_00167,20,A9,,hypothetical protein,540
OG0000367,Bartonella_negeviensis_ga95fn6_C,IMMEILNN_00383,20,A9,,hypothetical protein,540
OG0000367,Bartonella_queenslandensis_AUST-NH15,BN338_RS03235,NA,NA,,invasion associated locus B family protein,363
OG0000367,Bartonella_quintana_MF1-1,MF1_RS04490,NA,NA,,invasion associated locus B family protein,579
OG0000367,Bartonella_rattaustraliani_AUST-NH4,BN67_RS07210,NA,NA,,invasion associated locus B family protein,540
OG0000367,Bartonella_tribocorum_BM1374166,BM1374166_RS03040,NA,NA,,invasion associated locus B family protein,576
