orthogroup,species,locus_tag,gene_position,base_length,gene,product,bp_length
OG0000437,Bartonella_bovis_91-4,BBBE_RS02415,367,A9,gmk,guanylate kinase,666
OG0000437,Bartonella_elizabethae_NCTC12898,EL285_RS02405,NA,NA,gmk,guanylate kinase,666
OG0000437,Bartonella_gerbillinarum_FN71,IPKPMCFA_00676,NA,NA,gmk,Guanylate kinase,693
OG0000437,Bartonella_gerbillinarum_OE1-2_A1,NGMDFPDP_00585,NA,NA,gmk,Guanylate kinase,693
OG0000437,Bartonella_gerbillinarum_OE1-2_A2,DCJOKJGC_00600,NA,NA,gmk,Guanylate kinase,693
OG0000437,Bartonella_gerbillinarum_OE1-2_B1,PEOOCOEB_00761,NA,NA,gmk,Guanylate kinase,693
OG0000437,Bartonella_gerbillinarum_OE1-2_B2,MHFFGBDM_00630,NA,NA,gmk,Guanylate kinase,693
OG0000437,Bartonella_gerbillinarum_OE1-2_B3,EPECHDMP_00578,NA,NA,gmk,Guanylate kinase,693
OG0000437,Bartonella_gerbillinarum_OE1-2_C,EMBLIICP_00664,5,A9,gmk,Guanylate kinase,669
OG0000437,Bartonella_gerbillinarum_OE3-1_A,OIDCCKFD_00649,NA,NA,gmk,Guanylate kinase,693
OG0000437,Bartonella_gerbillinarum_OE3-1_B1,CAHOLCOL_00172,NA,NA,gmk,Guanylate kinase,693
OG0000437,Bartonella_gerbillinarum_OE3-1_B2,GCDFGLPA_00371,NA,NA,gmk,Guanylate kinase,693
OG0000437,Bartonella_gerbillinarum_OE3-1_B3,IHHODCJK_01193,NA,NA,gmk,Guanylate kinase,693
OG0000437,Bartonella_gerbillinarum_OE3-1_B4,MJAEBMJE_00279,NA,NA,gmk,Guanylate kinase,693
OG0000437,Bartonella_gerbillinarum_OE3-1_B5,JPLDOKKC_00027,NA,NA,gmk,Guanylate kinase,693
OG0000437,Bartonella_gerbillinarum_OE3-1_C,NMIIJIPG_00276,NA,NA,gmk,Guanylate kinase,693
OG0000437,Bartonella_grahamii_as4aup,BGR_RS02980,NA,NA,gmk,guanylate kinase,678
OG0000437,Bartonella_henselae_BM1374163,PRJBM_RS02645,NA,NA,gmk,guanylate kinase,666
OG0000437,Bartonella_khokhlovae_OE5-1_A,BMMGAKCC_00541,370,A9,gmk,Guanylate kinase,669
OG0000437,Bartonella_khokhlovae_OE5-1_B,FGBOIPEM_00434,370,A9,gmk,Guanylate kinase,669
OG0000437,Bartonella_khokhlovae_OE5-1_C,OGFLLMDA_00187,370,A9,gmk,Guanylate kinase,669
OG0000437,Bartonella_krasnovii_FN12-1,EMOIKDEC_00064,NA,NA,gmk,Guanylate kinase,678
OG0000437,Bartonella_krasnovii_OE1-1_A1,JEMLOCML_00259,NA,NA,gmk,Guanylate kinase,678
OG0000437,Bartonella_krasnovii_OE1-1_A2,CNPEIIHJ_00622,NA,NA,gmk,Guanylate kinase,678
OG0000437,Bartonella_krasnovii_OE1-1_A3,FNJMBGLL_00507,NA,NA,gmk,Guanylate kinase,678
OG0000437,Bartonella_krasnovii_OE1-1_A4,KJGNIHHA_00515,NA,NA,gmk,Guanylate kinase,678
OG0000437,Bartonella_krasnovii_OE1-1_A5,ELDOKPEM_00376,NA,NA,gmk,Guanylate kinase,678
OG0000437,Bartonella_krasnovii_OE1-1_B,BOFBMHLF_00567,NA,NA,gmk,Guanylate kinase,678
OG0000437,Bartonella_krasnovii_OE1-1_C1,LKICNHNN_00065,NA,NA,gmk,Guanylate kinase,678
OG0000437,Bartonella_krasnovii_OE1-1_C2,NGJGDJAJ_00316,NA,NA,gmk,Guanylate kinase,678
OG0000437,Bartonella_krasnovii_OE1-1_C3,MOMDPIKI_00315,NA,NA,gmk,Guanylate kinase,678
OG0000437,Bartonella_krasnovii_OE1-1_D1,CHDJJCHF_00361,NA,NA,gmk,Guanylate kinase,678
OG0000437,Bartonella_krasnovii_OE1-1_D2,GCOMBPFH_01035,NA,NA,gmk,Guanylate kinase,678
OG0000437,Bartonella_krasnovii_OE1-1_D3,JGDFGBJJ_00895,NA,NA,gmk,Guanylate kinase,678
OG0000437,Bartonella_krasnovii_OE1-1_D4,GFDDFGGD_00065,NA,NA,gmk,Guanylate kinase,678
OG0000437,Bartonella_krasnovii_OE1-1_D5,BINCMBPP_00567,NA,NA,gmk,Guanylate kinase,678
OG0000437,Bartonella_krasnovii_OE1-1_G,DJDNEOMB_00064,NA,NA,gmk,Guanylate kinase,678
OG0000437,Bartonella_krasnovii_OE1-1_H,GMAGJBIB_00367,NA,NA,gmk,Guanylate kinase,678
OG0000437,Bartonella_krasnovii_OY11,PDPJCBEH_00525,NA,NA,gmk,Guanylate kinase,678
OG0000437,Bartonella_negeviensis_ga95fn6_A,KLALJOCO_00066,NA,NA,gmk,Guanylate kinase,696
OG0000437,Bartonella_negeviensis_ga95fn6_B,IPPNIHCA_00066,NA,NA,gmk,Guanylate kinase,687
OG0000437,Bartonella_negeviensis_ga95fn6_C,IMMEILNN_00484,NA,NA,gmk,Guanylate kinase,696
OG0000437,Bartonella_queenslandensis_AUST-NH15,BN338_RS05620,NA,NA,gmk,guanylate kinase,666
OG0000437,Bartonella_quintana_MF1-1,MF1_RS03985,NA,NA,gmk,guanylate kinase,666
OG0000437,Bartonella_rattaustraliani_AUST-NH4,BN67_RS09505,370,A9,gmk,guanylate kinase,669
OG0000437,Bartonella_tribocorum_BM1374166,BM1374166_RS03820,NA,NA,gmk,guanylate kinase,666
