orthogroup,species,locus_tag,gene_position,base_length,gene,product,bp_length
OG0000600,Bartonella_bovis_91-4,BBBE_RS03555,NA,NA,,N-acetylmuramoyl-L-alanine amidase,1230
OG0000600,Bartonella_elizabethae_NCTC12898,EL285_RS03755,9,T9,,N-acetylmuramoyl-L-alanine amidase,1230
OG0000600,Bartonella_gerbillinarum_FN71,IPKPMCFA_00907,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_gerbillinarum_OE1-2_A1,NGMDFPDP_00431,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_gerbillinarum_OE1-2_A2,DCJOKJGC_00033,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_gerbillinarum_OE1-2_B1,PEOOCOEB_01117,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_gerbillinarum_OE1-2_B2,MHFFGBDM_00251,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_gerbillinarum_OE1-2_B3,EPECHDMP_00410,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_gerbillinarum_OE1-2_C,EMBLIICP_00394,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_gerbillinarum_OE3-1_A,OIDCCKFD_00330,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_gerbillinarum_OE3-1_B1,CAHOLCOL_00653,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_gerbillinarum_OE3-1_B2,GCDFGLPA_01211,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_gerbillinarum_OE3-1_B3,IHHODCJK_00014,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_gerbillinarum_OE3-1_B4,MJAEBMJE_00032,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_gerbillinarum_OE3-1_B5,JPLDOKKC_01150,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_gerbillinarum_OE3-1_C,NMIIJIPG_00966,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_grahamii_as4aup,BGR_RS05060,NA,NA,,N-acetylmuramoyl-L-alanine amidase,1230
OG0000600,Bartonella_henselae_BM1374163,PRJBM_RS04205,NA,NA,,N-acetylmuramoyl-L-alanine amidase,1230
OG0000600,Bartonella_khokhlovae_OE5-1_A,BMMGAKCC_00784,78,T9,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_khokhlovae_OE5-1_B,FGBOIPEM_00645,78,T9,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_khokhlovae_OE5-1_C,OGFLLMDA_00700,78,T9,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_krasnovii_FN12-1,EMOIKDEC_00640,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_krasnovii_OE1-1_A1,JEMLOCML_01054,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_krasnovii_OE1-1_A2,CNPEIIHJ_00805,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_krasnovii_OE1-1_A3,FNJMBGLL_00279,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_krasnovii_OE1-1_A4,KJGNIHHA_00783,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_krasnovii_OE1-1_A5,ELDOKPEM_00944,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_krasnovii_OE1-1_B,BOFBMHLF_01060,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_krasnovii_OE1-1_C1,LKICNHNN_00896,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_krasnovii_OE1-1_C2,NGJGDJAJ_01089,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_krasnovii_OE1-1_C3,MOMDPIKI_00533,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_krasnovii_OE1-1_D1,CHDJJCHF_00873,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_krasnovii_OE1-1_D2,GCOMBPFH_00944,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_krasnovii_OE1-1_D3,JGDFGBJJ_01041,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_krasnovii_OE1-1_D4,GFDDFGGD_00888,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_krasnovii_OE1-1_D5,BINCMBPP_00518,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_krasnovii_OE1-1_G,DJDNEOMB_00783,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
OG0000600,Bartonella_krasnovii_OE1-1_H,GMAGJBIB_00997,NA,NA,amiC,N-acetylmuramoyl-L-alanine amidase AmiC,1230
