orthogroup,species,locus_tag,gene_position,base_length,gene,product,bp_length
OG0001516,Bartonella_bovis_91-4,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_elizabethae_NCTC12898,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_gerbillinarum_FN71,IPKPMCFA_00571,1622,A9,aas,Bifunctional protein Aas,1860
OG0001516,Bartonella_gerbillinarum_OE1-2_A1,NGMDFPDP_00908,1634,A9,aas,Bifunctional protein Aas,1842
OG0001516,Bartonella_gerbillinarum_OE1-2_A2,DCJOKJGC_00691,1634,A9,aas,Bifunctional protein Aas,1842
OG0001516,Bartonella_gerbillinarum_OE1-2_B1,PEOOCOEB_00944,1634,A9,aas,Bifunctional protein Aas,1842
OG0001516,Bartonella_gerbillinarum_OE1-2_B2,MHFFGBDM_00814,1634,A9,aas,Bifunctional protein Aas,1842
OG0001516,Bartonella_gerbillinarum_OE1-2_B3,EPECHDMP_00026,1634,A9,aas,Bifunctional protein Aas,1842
OG0001516,Bartonella_gerbillinarum_OE1-2_C,EMBLIICP_00573,1634,A9,aas,Bifunctional protein Aas,1842
OG0001516,Bartonella_gerbillinarum_OE3-1_A,OIDCCKFD_00888,1634,A9,aas,Bifunctional protein Aas,1842
OG0001516,Bartonella_gerbillinarum_OE3-1_B1,CAHOLCOL_00904,NA,NA,aas,Bifunctional protein Aas,1842
OG0001516,Bartonella_gerbillinarum_OE3-1_B2,GCDFGLPA_00144,NA,NA,aas,Bifunctional protein Aas,1842
OG0001516,Bartonella_gerbillinarum_OE3-1_B3,IHHODCJK_00342,NA,NA,aas,Bifunctional protein Aas,1842
OG0001516,Bartonella_gerbillinarum_OE3-1_B4,MJAEBMJE_00830,NA,NA,aas,Bifunctional protein Aas,1842
OG0001516,Bartonella_gerbillinarum_OE3-1_B5,JPLDOKKC_00223,NA,NA,aas,Bifunctional protein Aas,1842
OG0001516,Bartonella_gerbillinarum_OE3-1_C,NMIIJIPG_00142,NA,NA,aas,Bifunctional protein Aas,1842
OG0001516,Bartonella_grahamii_as4aup,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_henselae_BM1374163,PRJBM_RS00045,NA,NA,,MFS transporter,1842
OG0001516,Bartonella_khokhlovae_OE5-1_A,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_khokhlovae_OE5-1_B,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_khokhlovae_OE5-1_C,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_krasnovii_FN12-1,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_krasnovii_OE1-1_A1,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_krasnovii_OE1-1_A2,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_krasnovii_OE1-1_A3,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_krasnovii_OE1-1_A4,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_krasnovii_OE1-1_A5,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_krasnovii_OE1-1_B,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_krasnovii_OE1-1_C1,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_krasnovii_OE1-1_C2,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_krasnovii_OE1-1_C3,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_krasnovii_OE1-1_D1,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_krasnovii_OE1-1_D2,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_krasnovii_OE1-1_D3,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_krasnovii_OE1-1_D4,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_krasnovii_OE1-1_D5,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_krasnovii_OE1-1_G,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_krasnovii_OE1-1_H,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_krasnovii_OY11,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_negeviensis_ga95fn6_A,KLALJOCO_00398,NA,NA,aas,Bifunctional protein Aas,1842
OG0001516,Bartonella_negeviensis_ga95fn6_B,IPPNIHCA_01029,NA,NA,aas,Bifunctional protein Aas,1842
OG0001516,Bartonella_negeviensis_ga95fn6_C,IMMEILNN_00972,NA,NA,aas,Bifunctional protein Aas,1842
OG0001516,Bartonella_queenslandensis_AUST-NH15,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_quintana_MF1-1,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_rattaustraliani_AUST-NH4,NA,NA,NA,NA,NA,NA
OG0001516,Bartonella_tribocorum_BM1374166,NA,NA,NA,NA,NA,NA
