orthogroup,species,locus_tag,gene_position,base_length,gene,product,bp_length
OG0000374,Bartonella_bovis_91-4,BBBE_RS02015,NA,NA,mutY,A/G-specific adenine glycosylase,1059
OG0000374,Bartonella_elizabethae_NCTC12898,EL285_RS01580,NA,NA,mutY,A/G-specific adenine glycosylase,1107
OG0000374,Bartonella_gerbillinarum_FN71,IPKPMCFA_00992,NA,NA,mutY,Adenine DNA glycosylase,1107
OG0000374,Bartonella_gerbillinarum_OE1-2_A1,NGMDFPDP_00676,NA,NA,mutY,Adenine DNA glycosylase,1107
OG0000374,Bartonella_gerbillinarum_OE1-2_A2,DCJOKJGC_00807,NA,NA,mutY,Adenine DNA glycosylase,1107
OG0000374,Bartonella_gerbillinarum_OE1-2_B1,PEOOCOEB_00428,NA,NA,mutY,Adenine DNA glycosylase,1107
OG0000374,Bartonella_gerbillinarum_OE1-2_B2,MHFFGBDM_00945,NA,NA,mutY,Adenine DNA glycosylase,1107
OG0000374,Bartonella_gerbillinarum_OE1-2_B3,EPECHDMP_00954,NA,NA,mutY,Adenine DNA glycosylase,1107
OG0000374,Bartonella_gerbillinarum_OE1-2_C,EMBLIICP_00960,NA,NA,mutY,Adenine DNA glycosylase,1059
OG0000374,Bartonella_gerbillinarum_OE3-1_A,OIDCCKFD_01256,NA,NA,mutY,Adenine DNA glycosylase,1107
OG0000374,Bartonella_gerbillinarum_OE3-1_B1,CAHOLCOL_00080,NA,NA,mutY,Adenine DNA glycosylase,1107
OG0000374,Bartonella_gerbillinarum_OE3-1_B2,GCDFGLPA_00463,NA,NA,mutY,Adenine DNA glycosylase,1107
OG0000374,Bartonella_gerbillinarum_OE3-1_B3,IHHODCJK_00758,NA,NA,mutY,Adenine DNA glycosylase,1107
OG0000374,Bartonella_gerbillinarum_OE3-1_B4,MJAEBMJE_00371,NA,NA,mutY,Adenine DNA glycosylase,1107
OG0000374,Bartonella_gerbillinarum_OE3-1_B5,JPLDOKKC_00119,NA,NA,mutY,Adenine DNA glycosylase,1107
OG0000374,Bartonella_gerbillinarum_OE3-1_C,NMIIJIPG_00368,NA,NA,mutY,Adenine DNA glycosylase,1107
OG0000374,Bartonella_grahamii_as4aup,BGR_RS02340,NA,NA,mutY,A/G-specific adenine glycosylase,1059
OG0000374,Bartonella_henselae_BM1374163,PRJBM_RS02215,NA,NA,mutY,A/G-specific adenine glycosylase,1107
OG0000374,Bartonella_khokhlovae_OE5-1_A,BMMGAKCC_00460,1096,A9,mutY,Adenine DNA glycosylase,1113
OG0000374,Bartonella_khokhlovae_OE5-1_B,FGBOIPEM_00353,1096,A9,mutY,Adenine DNA glycosylase,1113
OG0000374,Bartonella_khokhlovae_OE5-1_C,OGFLLMDA_00106,1096,A9,mutY,Adenine DNA glycosylase,1113
OG0000374,Bartonella_krasnovii_FN12-1,EMOIKDEC_00194,NA,NA,mutY,Adenine DNA glycosylase,1059
OG0000374,Bartonella_krasnovii_OE1-1_A1,JEMLOCML_00128,NA,NA,mutY,Adenine DNA glycosylase,1059
OG0000374,Bartonella_krasnovii_OE1-1_A2,CNPEIIHJ_00493,NA,NA,mutY,Adenine DNA glycosylase,1059
OG0000374,Bartonella_krasnovii_OE1-1_A3,FNJMBGLL_01028,NA,NA,mutY,Adenine DNA glycosylase,1059
OG0000374,Bartonella_krasnovii_OE1-1_A4,KJGNIHHA_00245,NA,NA,mutY,Adenine DNA glycosylase,1059
OG0000374,Bartonella_krasnovii_OE1-1_A5,ELDOKPEM_01143,NA,NA,mutY,Adenine DNA glycosylase,1059
OG0000374,Bartonella_krasnovii_OE1-1_B,BOFBMHLF_01416,NA,NA,mutY,Adenine DNA glycosylase,1059
OG0000374,Bartonella_krasnovii_OE1-1_C1,LKICNHNN_00192,NA,NA,mutY,Adenine DNA glycosylase,1059
OG0000374,Bartonella_krasnovii_OE1-1_C2,NGJGDJAJ_00462,NA,NA,mutY,Adenine DNA glycosylase,1059
OG0000374,Bartonella_krasnovii_OE1-1_C3,MOMDPIKI_00854,NA,NA,mutY,Adenine DNA glycosylase,1059
OG0000374,Bartonella_krasnovii_OE1-1_D1,CHDJJCHF_01206,NA,NA,mutY,Adenine DNA glycosylase,1059
OG0000374,Bartonella_krasnovii_OE1-1_D2,GCOMBPFH_00574,NA,NA,mutY,Adenine DNA glycosylase,1059
OG0000374,Bartonella_krasnovii_OE1-1_D3,JGDFGBJJ_00496,NA,NA,mutY,Adenine DNA glycosylase,1059
