orthogroup,species,locus_tag,gene_position,base_length,gene,product,bp_length
OG0001033,Bartonella_bovis_91-4,BBBE_RS03135,22,A9,yidD,membrane protein insertion efficiency factor YidD,345
OG0001033,Bartonella_elizabethae_NCTC12898,EL285_RS03325,22,A9,yidD,membrane protein insertion efficiency factor YidD,351
OG0001033,Bartonella_gerbillinarum_FN71,IPKPMCFA_00780,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_gerbillinarum_OE1-2_A1,NGMDFPDP_00307,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_gerbillinarum_OE1-2_A2,DCJOKJGC_00162,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_gerbillinarum_OE1-2_B1,PEOOCOEB_00094,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_gerbillinarum_OE1-2_B2,MHFFGBDM_00125,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_gerbillinarum_OE1-2_B3,EPECHDMP_00986,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_gerbillinarum_OE1-2_C,EMBLIICP_00268,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_gerbillinarum_OE3-1_A,OIDCCKFD_00454,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_gerbillinarum_OE3-1_B1,CAHOLCOL_00504,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_gerbillinarum_OE3-1_B2,GCDFGLPA_00630,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_gerbillinarum_OE3-1_B3,IHHODCJK_00073,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_gerbillinarum_OE3-1_B4,MJAEBMJE_00128,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_gerbillinarum_OE3-1_B5,JPLDOKKC_00552,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_gerbillinarum_OE3-1_C,NMIIJIPG_00747,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_grahamii_as4aup,BGR_RS05440,NA,NA,yidD,membrane protein insertion efficiency factor YidD,351
OG0001033,Bartonella_henselae_BM1374163,PRJBM_RS03710,NA,NA,yidD,membrane protein insertion efficiency factor YidD,354
OG0001033,Bartonella_khokhlovae_OE5-1_A,BMMGAKCC_00895,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_khokhlovae_OE5-1_B,FGBOIPEM_00724,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_khokhlovae_OE5-1_C,OGFLLMDA_00811,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_krasnovii_FN12-1,EMOIKDEC_00562,22,A9,yidD,Putative membrane protein insertion efficiency factor,351
OG0001033,Bartonella_krasnovii_OE1-1_A1,JEMLOCML_01293,22,A9,yidD,Putative membrane protein insertion efficiency factor,351
OG0001033,Bartonella_krasnovii_OE1-1_A2,CNPEIIHJ_00723,22,A9,yidD,Putative membrane protein insertion efficiency factor,351
OG0001033,Bartonella_krasnovii_OE1-1_A3,FNJMBGLL_01226,22,A9,yidD,Putative membrane protein insertion efficiency factor,351
OG0001033,Bartonella_krasnovii_OE1-1_A4,KJGNIHHA_01422,22,A9,yidD,Putative membrane protein insertion efficiency factor,351
OG0001033,Bartonella_krasnovii_OE1-1_A5,ELDOKPEM_01470,22,A9,yidD,Putative membrane protein insertion efficiency factor,351
OG0001033,Bartonella_krasnovii_OE1-1_B,BOFBMHLF_01297,22,A9,yidD,Putative membrane protein insertion efficiency factor,351
OG0001033,Bartonella_krasnovii_OE1-1_C1,LKICNHNN_01443,22,A9,yidD,Putative membrane protein insertion efficiency factor,351
OG0001033,Bartonella_krasnovii_OE1-1_C2,NGJGDJAJ_01277,22,A9,yidD,Putative membrane protein insertion efficiency factor,351
OG0001033,Bartonella_krasnovii_OE1-1_C3,MOMDPIKI_01310,22,A9,yidD,Putative membrane protein insertion efficiency factor,351
OG0001033,Bartonella_krasnovii_OE1-1_D1,CHDJJCHF_01304,22,A9,yidD,Putative membrane protein insertion efficiency factor,351
OG0001033,Bartonella_krasnovii_OE1-1_D2,GCOMBPFH_01173,22,A9,yidD,Putative membrane protein insertion efficiency factor,351
OG0001033,Bartonella_krasnovii_OE1-1_D3,JGDFGBJJ_01156,22,A9,yidD,Putative membrane protein insertion efficiency factor,351
OG0001033,Bartonella_krasnovii_OE1-1_D4,GFDDFGGD_01318,22,A9,yidD,Putative membrane protein insertion efficiency factor,351
OG0001033,Bartonella_krasnovii_OE1-1_D5,BINCMBPP_01109,22,A9,yidD,Putative membrane protein insertion efficiency factor,351
OG0001033,Bartonella_krasnovii_OE1-1_G,DJDNEOMB_00634,22,A9,yidD,Putative membrane protein insertion efficiency factor,351
OG0001033,Bartonella_krasnovii_OE1-1_H,GMAGJBIB_01147,22,A9,yidD,Putative membrane protein insertion efficiency factor,351
OG0001033,Bartonella_krasnovii_OY11,PDPJCBEH_00822,22,A9,yidD,Putative membrane protein insertion efficiency factor,351
OG0001033,Bartonella_negeviensis_ga95fn6_A,KLALJOCO_00835,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_negeviensis_ga95fn6_B,IPPNIHCA_00448,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_negeviensis_ga95fn6_C,IMMEILNN_00169,NA,NA,yidD,Putative membrane protein insertion efficiency factor,354
OG0001033,Bartonella_queenslandensis_AUST-NH15,BN338_RS03825,22,A9,yidD,membrane protein insertion efficiency factor YidD,351
OG0001033,Bartonella_quintana_MF1-1,MF1_RS03520,NA,NA,yidD,membrane protein insertion efficiency factor YidD,354
OG0001033,Bartonella_rattaustraliani_AUST-NH4,NA,NA,NA,NA,NA,NA
OG0001033,Bartonella_tribocorum_BM1374166,BM1374166_RS06115,NA,NA,yidD,membrane protein insertion efficiency factor YidD,351
