orthogroup,species,locus_tag,gene_position,base_length,gene,product,bp_length
OG0000698,Bartonella_bovis_91-4,BBBE_RS04135,NA,NA,,amino acid ABC transporter ATP-binding protein,735
OG0000698,Bartonella_elizabethae_NCTC12898,EL285_RS04885,NA,NA,,amino acid ABC transporter ATP-binding protein,735
OG0000698,Bartonella_gerbillinarum_FN71,IPKPMCFA_00180,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_gerbillinarum_OE1-2_A1,NGMDFPDP_00174,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_gerbillinarum_OE1-2_A2,DCJOKJGC_00396,NA,NA,glnQ_2,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_gerbillinarum_OE1-2_B1,PEOOCOEB_00410,NA,NA,glnQ_2,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_gerbillinarum_OE1-2_B2,MHFFGBDM_00293,NA,NA,glnQ_2,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_gerbillinarum_OE1-2_B3,EPECHDMP_00182,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_gerbillinarum_OE1-2_C,EMBLIICP_00008,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_gerbillinarum_OE3-1_A,OIDCCKFD_00074,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_gerbillinarum_OE3-1_B1,CAHOLCOL_00206,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_gerbillinarum_OE3-1_B2,GCDFGLPA_00904,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_gerbillinarum_OE3-1_B3,IHHODCJK_00375,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_gerbillinarum_OE3-1_B4,MJAEBMJE_00458,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_gerbillinarum_OE3-1_B5,JPLDOKKC_00372,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_gerbillinarum_OE3-1_C,NMIIJIPG_00614,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_grahamii_as4aup,BGR_RS06410,NA,NA,,amino acid ABC transporter ATP-binding protein,735
OG0000698,Bartonella_henselae_BM1374163,PRJBM_RS05045,NA,NA,,amino acid ABC transporter ATP-binding protein,735
OG0000698,Bartonella_khokhlovae_OE5-1_A,BMMGAKCC_01492,NA,NA,glnQ_2,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_khokhlovae_OE5-1_B,FGBOIPEM_00467,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_khokhlovae_OE5-1_C,OGFLLMDA_01281,NA,NA,glnQ_2,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_krasnovii_FN12-1,EMOIKDEC_01230,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_krasnovii_OE1-1_A1,JEMLOCML_01019,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_krasnovii_OE1-1_A2,CNPEIIHJ_00839,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_krasnovii_OE1-1_A3,FNJMBGLL_01007,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_krasnovii_OE1-1_A4,KJGNIHHA_00748,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_krasnovii_OE1-1_A5,ELDOKPEM_00635,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_krasnovii_OE1-1_B,BOFBMHLF_01645,NA,NA,glnQ_2,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_krasnovii_OE1-1_C1,LKICNHNN_00618,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_krasnovii_OE1-1_C2,NGJGDJAJ_00778,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_krasnovii_OE1-1_C3,MOMDPIKI_00719,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_krasnovii_OE1-1_D1,CHDJJCHF_01555,NA,NA,glnQ_2,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_krasnovii_OE1-1_D2,GCOMBPFH_00736,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_krasnovii_OE1-1_D3,JGDFGBJJ_00737,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_krasnovii_OE1-1_D4,GFDDFGGD_00689,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_krasnovii_OE1-1_D5,BINCMBPP_00302,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_krasnovii_OE1-1_G,DJDNEOMB_01084,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_krasnovii_OE1-1_H,GMAGJBIB_00692,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_krasnovii_OY11,PDPJCBEH_00452,NA,NA,glnQ_1,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_negeviensis_ga95fn6_A,KLALJOCO_00805,-8,A9,glnQ_2,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_negeviensis_ga95fn6_B,IPPNIHCA_00761,-8,A9,glnQ_2,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_negeviensis_ga95fn6_C,IMMEILNN_01240,NA,NA,glnQ_2,Glutamine transport ATP-binding protein GlnQ,747
OG0000698,Bartonella_queenslandensis_AUST-NH15,BN338_RS00760,NA,NA,,amino acid ABC transporter ATP-binding protein,735
OG0000698,Bartonella_quintana_MF1-1,MF1_RS02140,NA,NA,,amino acid ABC transporter ATP-binding protein,735
OG0000698,Bartonella_rattaustraliani_AUST-NH4,BN67_RS02250,NA,NA,,amino acid ABC transporter ATP-binding protein,735
OG0000698,Bartonella_tribocorum_BM1374166,BM1374166_RS07190,NA,NA,,amino acid ABC transporter ATP-binding protein,735
