orthogroup,species,locus_tag,gene_position,base_length,gene,product,bp_length
OG0001259,Bartonella_bovis_91-4,BBBE_RS06075,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_elizabethae_NCTC12898,EL285_RS06340,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_gerbillinarum_FN71,IPKPMCFA_01456,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_gerbillinarum_OE1-2_A1,NGMDFPDP_01561,NA,NA,,hypothetical protein,1476
OG0001259,Bartonella_gerbillinarum_OE1-2_A2,NA,NA,NA,NA,NA,NA
OG0001259,Bartonella_gerbillinarum_OE1-2_B1,PEOOCOEB_01446,NA,NA,,hypothetical protein,1476
OG0001259,Bartonella_gerbillinarum_OE1-2_B2,MHFFGBDM_01556,NA,NA,,hypothetical protein,1476
OG0001259,Bartonella_gerbillinarum_OE1-2_B3,EPECHDMP_01553,NA,NA,,hypothetical protein,1476
OG0001259,Bartonella_gerbillinarum_OE1-2_C,EMBLIICP_01480,NA,NA,,hypothetical protein,1476
OG0001259,Bartonella_gerbillinarum_OE3-1_A,OIDCCKFD_01552,NA,NA,,hypothetical protein,1476
OG0001259,Bartonella_gerbillinarum_OE3-1_B1,NA,NA,NA,NA,NA,NA
OG0001259,Bartonella_gerbillinarum_OE3-1_B2,GCDFGLPA_01104,NA,NA,,hypothetical protein,1476
OG0001259,Bartonella_gerbillinarum_OE3-1_B3,IHHODCJK_01230,NA,NA,,hypothetical protein,1476
OG0001259,Bartonella_gerbillinarum_OE3-1_B4,NA,NA,NA,NA,NA,NA
OG0001259,Bartonella_gerbillinarum_OE3-1_B5,JPLDOKKC_01378,NA,NA,,hypothetical protein,1476
OG0001259,Bartonella_gerbillinarum_OE3-1_C,NA,NA,NA,NA,NA,NA
OG0001259,Bartonella_grahamii_as4aup,BGR_RS08050,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_henselae_BM1374163,PRJBM_RS06720,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_khokhlovae_OE5-1_A,BMMGAKCC_01353,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_khokhlovae_OE5-1_B,FGBOIPEM_01268,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_khokhlovae_OE5-1_C,OGFLLMDA_01084,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_krasnovii_FN12-1,EMOIKDEC_01401,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_krasnovii_OE1-1_A1,JEMLOCML_01648,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_krasnovii_OE1-1_A2,CNPEIIHJ_01382,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_krasnovii_OE1-1_A3,FNJMBGLL_01702,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_krasnovii_OE1-1_A4,KJGNIHHA_01572,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_krasnovii_OE1-1_A5,ELDOKPEM_01653,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_krasnovii_OE1-1_B,BOFBMHLF_01487,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_krasnovii_OE1-1_C1,LKICNHNN_01622,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_krasnovii_OE1-1_C2,NGJGDJAJ_01326,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_krasnovii_OE1-1_C3,MOMDPIKI_01439,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_krasnovii_OE1-1_D1,CHDJJCHF_01568,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_krasnovii_OE1-1_D2,GCOMBPFH_01397,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_krasnovii_OE1-1_D3,JGDFGBJJ_01548,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_krasnovii_OE1-1_D4,GFDDFGGD_01626,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_krasnovii_OE1-1_D5,BINCMBPP_01243,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_krasnovii_OE1-1_G,DJDNEOMB_01682,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_krasnovii_OE1-1_H,GMAGJBIB_01384,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_krasnovii_OY11,PDPJCBEH_01329,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_negeviensis_ga95fn6_A,KLALJOCO_01377,208,A9,,hypothetical protein,1464
OG0001259,Bartonella_negeviensis_ga95fn6_B,IPPNIHCA_01495,208,A9,,hypothetical protein,1464
OG0001259,Bartonella_negeviensis_ga95fn6_C,IMMEILNN_01518,208,A9,,hypothetical protein,1464
OG0001259,Bartonella_queenslandensis_AUST-NH15,BN338_RS01105,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_quintana_MF1-1,MF1_RS05395,208,A9,,hypothetical protein,1461
OG0001259,Bartonella_rattaustraliani_AUST-NH4,BN67_RS02945,NA,NA,,hypothetical protein,1464
OG0001259,Bartonella_tribocorum_BM1374166,BM1374166_RS09100,NA,NA,,hypothetical protein,1464
