orthogroup,species,locus_tag,gene_position,base_length,gene,product,bp_length
OG0000058,Bartonella_bovis_91-4,NA,NA,NA,NA,NA,NA
OG0000058,Bartonella_elizabethae_NCTC12898,EL285_RS06105,NA,NA,,BID domain-containing T4SS effector,1635
OG0000058,Bartonella_gerbillinarum_FN71,IPKPMCFA_01111,NA,NA,bepA_2,Protein adenylyltransferase,1635
OG0000058,Bartonella_gerbillinarum_OE1-2_A1,NGMDFPDP_01268,NA,NA,bepA_2,Protein adenylyltransferase,1707
OG0000058,Bartonella_gerbillinarum_OE1-2_A1,NGMDFPDP_01269,NA,NA,bepA_3,Protein adenylyltransferase,1635
OG0000058,Bartonella_gerbillinarum_OE1-2_A2,DCJOKJGC_01120,NA,NA,bepA_2,Protein adenylyltransferase,1707
OG0000058,Bartonella_gerbillinarum_OE1-2_A2,DCJOKJGC_01121,NA,NA,bepA_3,Protein adenylyltransferase,1635
OG0000058,Bartonella_gerbillinarum_OE1-2_B1,PEOOCOEB_01165,NA,NA,bepA_3,Protein adenylyltransferase,1635
OG0000058,Bartonella_gerbillinarum_OE1-2_B1,PEOOCOEB_01166,NA,NA,bepA_4,Protein adenylyltransferase,1707
OG0000058,Bartonella_gerbillinarum_OE1-2_B2,MHFFGBDM_01189,NA,NA,bepA_2,Protein adenylyltransferase,1707
OG0000058,Bartonella_gerbillinarum_OE1-2_B2,MHFFGBDM_01190,NA,NA,bepA_3,Protein adenylyltransferase,1635
OG0000058,Bartonella_gerbillinarum_OE1-2_B3,EPECHDMP_01258,NA,NA,bepA_3,Protein adenylyltransferase,1635
OG0000058,Bartonella_gerbillinarum_OE1-2_B3,EPECHDMP_01259,NA,NA,bepA_4,Protein adenylyltransferase,1707
OG0000058,Bartonella_gerbillinarum_OE1-2_C,EMBLIICP_01130,NA,NA,bepA_2,Protein adenylyltransferase,1707
OG0000058,Bartonella_gerbillinarum_OE1-2_C,EMBLIICP_01131,NA,NA,bepA_3,Protein adenylyltransferase,1635
OG0000058,Bartonella_gerbillinarum_OE3-1_A,OIDCCKFD_01327,NA,NA,bepA_3,Protein adenylyltransferase,1635
OG0000058,Bartonella_gerbillinarum_OE3-1_A,OIDCCKFD_01328,NA,NA,bepA_4,Protein adenylyltransferase,1707
OG0000058,Bartonella_gerbillinarum_OE3-1_B1,CAHOLCOL_01107,NA,NA,bepA_2,Protein adenylyltransferase,1707
OG0000058,Bartonella_gerbillinarum_OE3-1_B1,CAHOLCOL_01108,NA,NA,bepA_3,Protein adenylyltransferase,1635
OG0000058,Bartonella_gerbillinarum_OE3-1_B2,GCDFGLPA_01314,NA,NA,bepA_3,Protein adenylyltransferase,1635
OG0000058,Bartonella_gerbillinarum_OE3-1_B2,GCDFGLPA_01315,NA,NA,bepA_4,Protein adenylyltransferase,1707
OG0000058,Bartonella_gerbillinarum_OE3-1_B3,IHHODCJK_01022,NA,NA,bepA_3,Protein adenylyltransferase,1635
OG0000058,Bartonella_gerbillinarum_OE3-1_B3,IHHODCJK_01023,NA,NA,bepA_4,Protein adenylyltransferase,1707
OG0000058,Bartonella_gerbillinarum_OE3-1_B4,MJAEBMJE_01035,NA,NA,bepA_2,Protein adenylyltransferase,1707
OG0000058,Bartonella_gerbillinarum_OE3-1_B4,MJAEBMJE_01036,NA,NA,bepA_3,Protein adenylyltransferase,1635
OG0000058,Bartonella_gerbillinarum_OE3-1_B5,JPLDOKKC_01008,NA,NA,bepA_2,Protein adenylyltransferase,1707
OG0000058,Bartonella_gerbillinarum_OE3-1_B5,JPLDOKKC_01009,NA,NA,bepA_3,Protein adenylyltransferase,1635
OG0000058,Bartonella_gerbillinarum_OE3-1_C,NMIIJIPG_01128,NA,NA,bepA_2,Protein adenylyltransferase,1707
OG0000058,Bartonella_gerbillinarum_OE3-1_C,NMIIJIPG_01129,NA,NA,bepA_3,Protein adenylyltransferase,1635
OG0000058,Bartonella_grahamii_as4aup,BGR_RS07170,NA,NA,,BID domain-containing T4SS effector,1635
OG0000058,Bartonella_henselae_BM1374163,PRJBM_RS06415,NA,NA,bepA,T4SS effector adenylyltransferase BepA,1635
OG0000058,Bartonella_khokhlovae_OE5-1_A,BMMGAKCC_01101,NA,NA,bepA_5,Protein adenylyltransferase,1635
OG0000058,Bartonella_khokhlovae_OE5-1_B,FGBOIPEM_01198,NA,NA,bepA_3,Protein adenylyltransferase,1635
OG0000058,Bartonella_khokhlovae_OE5-1_C,OGFLLMDA_01163,NA,NA,bepA_3,Protein adenylyltransferase,1635
OG0000058,Bartonella_krasnovii_FN12-1,EMOIKDEC_01543,NA,NA,bepA_3,Protein adenylyltransferase,1635
OG0000058,Bartonella_krasnovii_OE1-1_A1,JEMLOCML_01422,510,T9,bepA_3,Protein adenylyltransferase,1635
OG0000058,Bartonella_krasnovii_OE1-1_A2,CNPEIIHJ_01130,510,T9,bepA_4,Protein adenylyltransferase,1635
OG0000058,Bartonella_krasnovii_OE1-1_A3,FNJMBGLL_01159,510,T9,bepA_4,Protein adenylyltransferase,1635
OG0000058,Bartonella_krasnovii_OE1-1_A4,KJGNIHHA_01098,510,T9,bepA_4,Protein adenylyltransferase,1635
OG0000058,Bartonella_krasnovii_OE1-1_A5,ELDOKPEM_01262,510,T9,bepA_3,Protein adenylyltransferase,1635
OG0000058,Bartonella_krasnovii_OE1-1_B,BOFBMHLF_01228,510,T9,bepA_2,Protein adenylyltransferase,1635
