orthogroup,species,locus_tag,gene_position,base_length,gene,product,bp_length
OG0000703,Bartonella_bovis_91-4,BBBE_RS04510,NA,NA,,mechanosensitive ion channel,2331
OG0000703,Bartonella_elizabethae_NCTC12898,EL285_RS04955,NA,NA,,mechanosensitive ion channel,2376
OG0000703,Bartonella_gerbillinarum_FN71,IPKPMCFA_00164,NA,NA,,hypothetical protein,2367
OG0000703,Bartonella_gerbillinarum_OE1-2_A1,NGMDFPDP_00158,NA,NA,,hypothetical protein,2367
OG0000703,Bartonella_gerbillinarum_OE1-2_A2,DCJOKJGC_00380,NA,NA,,hypothetical protein,2367
OG0000703,Bartonella_gerbillinarum_OE1-2_B1,PEOOCOEB_00393,NA,NA,,hypothetical protein,2367
OG0000703,Bartonella_gerbillinarum_OE1-2_B2,MHFFGBDM_00309,NA,NA,,hypothetical protein,2367
OG0000703,Bartonella_gerbillinarum_OE1-2_B3,EPECHDMP_00197,NA,NA,,hypothetical protein,2367
OG0000703,Bartonella_gerbillinarum_OE1-2_C,EMBLIICP_00024,NA,NA,,hypothetical protein,2367
OG0000703,Bartonella_gerbillinarum_OE3-1_A,OIDCCKFD_00089,NA,NA,,hypothetical protein,2367
OG0000703,Bartonella_gerbillinarum_OE3-1_B1,CAHOLCOL_00221,15,A9,,hypothetical protein,2367
OG0000703,Bartonella_gerbillinarum_OE3-1_B2,GCDFGLPA_00890,15,A9,,hypothetical protein,2367
OG0000703,Bartonella_gerbillinarum_OE3-1_B3,IHHODCJK_00390,15,A9,,hypothetical protein,2367
OG0000703,Bartonella_gerbillinarum_OE3-1_B4,MJAEBMJE_00473,15,A9,,hypothetical protein,2367
OG0000703,Bartonella_gerbillinarum_OE3-1_B5,JPLDOKKC_00387,15,A9,,hypothetical protein,2367
OG0000703,Bartonella_gerbillinarum_OE3-1_C,NMIIJIPG_00599,15,A9,,hypothetical protein,2367
OG0000703,Bartonella_grahamii_as4aup,BGR_RS03580,NA,NA,,mechanosensitive ion channel,2376
OG0000703,Bartonella_henselae_BM1374163,PRJBM_RS05125,15,A9,,mechanosensitive ion channel,2364
OG0000703,Bartonella_khokhlovae_OE5-1_A,BMMGAKCC_00573,NA,NA,,hypothetical protein,2376
OG0000703,Bartonella_khokhlovae_OE5-1_B,FGBOIPEM_00482,NA,NA,,hypothetical protein,2376
OG0000703,Bartonella_khokhlovae_OE5-1_C,OGFLLMDA_00623,NA,NA,,hypothetical protein,2376
OG0000703,Bartonella_krasnovii_FN12-1,EMOIKDEC_01244,NA,NA,,hypothetical protein,2364
OG0000703,Bartonella_krasnovii_OE1-1_A1,JEMLOCML_01003,NA,NA,,hypothetical protein,2364
OG0000703,Bartonella_krasnovii_OE1-1_A2,CNPEIIHJ_00855,NA,NA,,hypothetical protein,2364
OG0000703,Bartonella_krasnovii_OE1-1_A3,FNJMBGLL_00992,NA,NA,,hypothetical protein,2364
OG0000703,Bartonella_krasnovii_OE1-1_A4,KJGNIHHA_00732,NA,NA,,hypothetical protein,2364
OG0000703,Bartonella_krasnovii_OE1-1_A5,ELDOKPEM_00651,NA,NA,,hypothetical protein,2364
OG0000703,Bartonella_krasnovii_OE1-1_B,BOFBMHLF_00876,NA,NA,,hypothetical protein,2364
OG0000703,Bartonella_krasnovii_OE1-1_C1,LKICNHNN_00634,NA,NA,,hypothetical protein,2364
OG0000703,Bartonella_krasnovii_OE1-1_C2,NGJGDJAJ_00762,NA,NA,,hypothetical protein,2364
OG0000703,Bartonella_krasnovii_OE1-1_C3,MOMDPIKI_00734,NA,NA,,hypothetical protein,2364
OG0000703,Bartonella_krasnovii_OE1-1_D1,CHDJJCHF_00624,NA,NA,,hypothetical protein,2364
OG0000703,Bartonella_krasnovii_OE1-1_D2,GCOMBPFH_00720,NA,NA,,hypothetical protein,2364
OG0000703,Bartonella_krasnovii_OE1-1_D3,JGDFGBJJ_00721,NA,NA,,hypothetical protein,2364
OG0000703,Bartonella_krasnovii_OE1-1_D4,GFDDFGGD_00705,NA,NA,,hypothetical protein,2364
OG0000703,Bartonella_krasnovii_OE1-1_D5,BINCMBPP_00286,NA,NA,,hypothetical protein,2364
OG0000703,Bartonella_krasnovii_OE1-1_G,DJDNEOMB_01069,NA,NA,,hypothetical protein,2364
OG0000703,Bartonella_krasnovii_OE1-1_H,GMAGJBIB_00708,NA,NA,,hypothetical protein,2364
OG0000703,Bartonella_krasnovii_OY11,PDPJCBEH_00438,NA,NA,,hypothetical protein,2364
OG0000703,Bartonella_negeviensis_ga95fn6_A,KLALJOCO_00791,NA,NA,,hypothetical protein,2367
OG0000703,Bartonella_negeviensis_ga95fn6_B,IPPNIHCA_00747,NA,NA,,hypothetical protein,2367
OG0000703,Bartonella_negeviensis_ga95fn6_C,IMMEILNN_00688,NA,NA,,hypothetical protein,2367
OG0000703,Bartonella_queenslandensis_AUST-NH15,BN338_RS00830,NA,NA,,mechanosensitive ion channel,2376
OG0000703,Bartonella_quintana_MF1-1,MF1_RS02085,NA,NA,,mechanosensitive ion channel,2376
OG0000703,Bartonella_rattaustraliani_AUST-NH4,BN67_RS02135,1227,T9,,mechanosensitive ion channel,2373
OG0000703,Bartonella_tribocorum_BM1374166,BM1374166_RS07260,NA,NA,,mechanosensitive ion channel,2376
